Age,Race,Sex,Charge,Bond,Duration_Jail
45,White,M,PUBLIC INTOXICATION,0.0,-1
46,White,F,HOLD FOR OTHER DEPT,0.0,-1
56,White,M,HOLD FOR OTHER DEPT,0.0,-1
56,White,M,HOLD FOR OTHER DEPT,0.0,-1
43,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
43,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
43,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
48,White,M,DWI-DRUGS,0.0,-1
26,White,M,HOLD FOR OTHER DEPT,0.0,-1
26,White,M,POSSESSION OF FIREARM BY CERTAIN PERSONS,5000.0,-1
26,White,M,POSSESSION OF DEFACED FIREARM,0.0,-1
26,White,M,HOLD FOR OTHER DEPT,0.0,-1
26,White,M,HOLD FOR OTHER DEPT,0.0,-1
30,White,F,HOLD FOR OTHER DEPT,0.0,-1
33,None,M,HOLD FOR OTHER DEPT,0.0,-1
33,None,M,HOLD FOR OTHER DEPT,0.0,-1
33,None,M,HOLD FOR OTHER DEPT,0.0,-1
47,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
36,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
31,White,M,HOLD FOR OTHER DEPT,0.0,-1
31,White,M,HOLD FOR OTHER DEPT,0.0,-1
31,White,M,HOLD FOR OTHER DEPT,0.0,-1
31,White,M,HOLD FOR OTHER DEPT,0.0,-1
58,Black,M,DWI-DRUGS,0.0,-1
58,Black,M,VIOL IMPLIED CONSENT,0.0,-1
58,Black,M,HOLD FOR OTHER DEPT,0.0,-1
19,Black,M,UNLAWFUL DISCHARGE FIREARM FROM VEHICLE,0.0,-1
24,Black,M,HOLD FOR OTHER DEPT,0.0,-1
18,Hispanic,M,CARRYING CERTAIN PROHIBITED WEAPONS,0.0,-1
24,Hispanic,M,PUBLIC INTOXICATION,0.0,-1
24,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
33,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
28,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
35,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
25,Hispanic,M,DWI,0.0,-1
25,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
36,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
36,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
36,Hispanic,M,POSSESSION OF FIREARM BY CERTAIN PERSONS,0.0,-1
33,Hispanic,M,ACT 309 TRUSTY,0.0,-1
27,None,M,HOLD FOR OTHER DEPT,0.0,-1
38,White,M,HOLD FOR OTHER DEPT,0.0,-1
25,Asian,F,ACT 309 TRUSTY,0.0,-1
34,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
30,Hispanic,F,HOLD FOR OTHER DEPT,0.0,-1
30,Hispanic,F,HOLD FOR OTHER DEPT,0.0,-1
41,White,F,HOLD FOR OTHER DEPT,0.0,-1
30,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
34,White,M,HOLD FOR OTHER DEPT,0.0,-1
57,White,M,PUBLIC INTOXICATION,0.0,-1
31,White,M,HOLD FOR OTHER DEPT,0.0,-1
29,White,M,HOLD FOR OTHER DEPT,0.0,-1
29,White,M,HOLD FOR OTHER DEPT,0.0,-1
50,White,M,HOLD FOR OTHER DEPT,0.0,-1
58,White,M,PUBLIC INTOXICATION,0.0,-1
50,White,F,ACT 309 TRUSTY,0.0,-1
52,White,M,ACT 309 TRUSTY,0.0,-1
25,None,M,HOLD FOR OTHER DEPT,0.0,-1
24,Black,M,ACT 309 TRUSTY,0.0,-1
27,Black,M,HOLD FOR OTHER DEPT,0.0,-1
57,White,M,DWI,5000.0,-1
57,White,M,VIOL IMPLIED CONSENT,0.0,-1
47,White,M,HOLD FOR OTHER DEPT,0.0,-1
47,White,M,HOLD FOR OTHER DEPT,0.0,-1
47,White,M,HOLD FOR OTHER DEPT,0.0,-1
47,White,M,HOLD FOR OTHER DEPT,0.0,-1
47,White,M,HOLD FOR OTHER DEPT,0.0,-1
45,White,M,HOLD FOR OTHER DEPT,0.0,-1
27,Black,M,PUBLIC INTOXICATION,0.0,-1
20,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
40,Hispanic,F,ACT 309 TRUSTY,0.0,-1
26,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
32,White,M,POSSESSION OF FIREARM BY CERTAIN PERSONS,2500.0,-1
52,White,M,HOLD FOR OTHER DEPT,0.0,-1
48,White,F,ACT 309 TRUSTY,0.0,-1
60,White,F,HOLD FOR OTHER DEPT,0.0,-1
45,White,F,HOLD FOR OTHER DEPT,0.0,-1
31,Asian,M,HOLD FOR OTHER DEPT,0.0,-1
32,White,M,HOLD FOR OTHER DEPT,0.0,-1
26,White,M,HOLD FOR OTHER DEPT,0.0,-1
26,White,M,HOLD FOR OTHER DEPT,0.0,-1
26,White,M,HOLD FOR OTHER DEPT,0.0,-1
26,White,M,HOLD FOR OTHER DEPT,0.0,-1
26,White,M,HOLD FOR OTHER DEPT,0.0,-1
26,White,M,HOLD FOR OTHER DEPT,0.0,-1
26,White,M,HOLD FOR OTHER DEPT,0.0,-1
26,White,M,HOLD FOR OTHER DEPT,0.0,-1
26,White,M,HOLD FOR OTHER DEPT,0.0,-1
27,White,M,HOLD FOR OTHER DEPT,0.0,-1
27,White,M,HOLD FOR OTHER DEPT,0.0,-1
27,White,M,HOLD FOR OTHER DEPT,0.0,-1
23,Black,M,ACT 309 TRUSTY,0.0,-1
27,Black,M,HOLD FOR OTHER DEPT,0.0,-1
38,White,F,ACT 309 TRUSTY,0.0,-1
37,White,F,POSSESSION OF FIREARM BY CERTAIN PERSONS,1500.0,-1
53,White,M,HOLD FOR OTHER DEPT,0.0,-1
28,Asian,M,HOLD FOR OTHER DEPT,0.0,-1
28,Asian,M,HOLD FOR OTHER DEPT,0.0,-1
33,White,F,HOLD FOR OTHER DEPT,0.0,-1
33,White,F,HOLD FOR OTHER DEPT,0.0,-1
33,White,F,HOLD FOR OTHER DEPT,0.0,-1
47,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
47,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
40,White,F,HOLD FOR OTHER DEPT,0.0,-1
28,White,M,HOLD FOR OTHER DEPT,0.0,-1
28,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
23,White,M,HOLD FOR OTHER DEPT,1640.0,-1
34,White,M,PUBLIC INTOXICATION,0.0,-1
34,White,M,HOLD FOR OTHER DEPT,0.0,-1
19,Black,M,UNLAWFUL DISCHARGE FIREARM FROM VEHICLE,0.0,-1
37,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
39,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
37,White,F,HOLD FOR OTHER DEPT,0.0,-1
27,Hispanic,F,HOLD FOR OTHER DEPT,0.0,-1
27,Hispanic,F,HOLD FOR OTHER DEPT,0.0,-1
27,Hispanic,F,HOLD FOR OTHER DEPT,0.0,-1
27,Hispanic,F,HOLD FOR OTHER DEPT,0.0,-1
27,Hispanic,F,HOLD FOR OTHER DEPT,0.0,-1
29,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
29,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
29,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
57,White,M,HOLD FOR OTHER DEPT,0.0,-1
27,Black,M,HOLD FOR OTHER DEPT,0.0,-1
27,Black,M,HOLD FOR OTHER DEPT,0.0,-1
27,Black,M,HOLD FOR OTHER DEPT,0.0,-1
55,White,M,HOLD FOR OTHER DEPT,0.0,-1
41,White,M,HOLD FOR OTHER DEPT,0.0,-1
40,White,M,HOLD FOR OTHER DEPT,0.0,-1
23,Black,M,PUBLIC INTOXICATION,0.0,-1
23,Black,M,HOLD FOR OTHER DEPT,0.0,-1
26,White,M,PUBLIC INTOXICATION,0.0,-1
35,White,M,HOLD FOR OTHER DEPT,0.0,-1
48,White,F,HOLD FOR OTHER DEPT,0.0,-1
48,White,M,HOLD FOR OTHER DEPT,0.0,-1
26,White,M,POSSESSION OF FIREARM BY CERTAIN PERSONS,250000.0,-1
26,White,M,POSSESSION OF FIREARM BY CERTAIN PERSONS,0.0,-1
26,White,M,UNLAWFUL DISCHARGE FIREARM FROM VEHICLE,0.0,-1
26,White,M,HOLD FOR OTHER DEPT,0.0,-1
23,White,F,HOLD FOR OTHER DEPT,0.0,-1
23,White,F,HOLD FOR OTHER DEPT,0.0,-1
28,White,M,POSSESSION OF FIREARM BY CERTAIN PERSONS,0.0,-1
31,White,F,ACT 309 TRUSTY,0.0,-1
22,White,M,POSSESSION OF FIREARM BY CERTAIN PERSONS,2500.0,-1
36,White,M,PUBLIC INTOXICATION,0.0,-1
35,White,M,HOLD FOR OTHER DEPT,0.0,-1
39,Black,M,HOLD FOR OTHER DEPT,75000.0,-1
28,White,F,ACT 309 TRUSTY,0.0,-1
25,White,M,POSSESSION OF FIREARM BY CERTAIN PERSONS,0.0,-1
48,White,M,HOLD FOR OTHER DEPT,0.0,-1
29,White,F,HOLD FOR OTHER DEPT,0.0,-1
29,White,F,HOLD FOR OTHER DEPT,0.0,-1
29,White,F,HOLD FOR OTHER DEPT,0.0,-1
46,White,M,HOLD FOR OTHER DEPT,0.0,-1
50,White,M,HOLD FOR OTHER DEPT,0.0,-1
30,White,F,HOLD FOR OTHER DEPT,0.0,-1
34,White,M,HOLD FOR OTHER DEPT,0.0,-1
47,White,F,ACT 309 TRUSTY,0.0,-1
32,White,F,ACT 309 TRUSTY,0.0,-1
36,Hispanic,M,POSSESSION OF FIREARM BY CERTAIN PERSONS,25000.0,-1
45,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
27,White,M,PUBLIC INTOXICATION,1120.0,-1
31,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
40,White,F,PUBLIC INTOXICATION,0.0,-1
22,White,M,HOLD FOR OTHER DEPT,0.0,-1
41,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
29,White,M,PUBLIC INTOXICATION,0.0,-1
39,White,M,DWI,0.0,-1
39,White,M,HOLD FOR OTHER DEPT,0.0,-1
39,White,M,DWI,0.0,-1
39,White,M,HOLD FOR OTHER DEPT,0.0,-1
40,White,M,UNAUTHORIZED USE OF A VEHICLE,0.0,-1
21,White,M,HOLD FOR OTHER DEPT,0.0,-1
21,White,M,HOLD FOR OTHER DEPT,0.0,-1
24,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
39,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
34,Black,M,HOLD FOR OTHER DEPT,0.0,-1
46,White,M,PUBLIC INTOXICATION,200.0,-1
46,White,M,HOLD FOR OTHER DEPT,0.0,-1
46,White,M,HOLD FOR OTHER DEPT,0.0,-1
46,White,M,HOLD FOR OTHER DEPT,0.0,-1
46,White,M,HOLD FOR OTHER DEPT,0.0,-1
46,White,M,HOLD FOR OTHER DEPT,0.0,-1
46,White,M,HOLD FOR OTHER DEPT,0.0,-1
49,White,F,HOLD FOR OTHER DEPT,0.0,-1
23,White,F,HOLD FOR OTHER DEPT,0.0,-1
33,White,M,HOLD FOR OTHER DEPT,0.0,-1
20,Black,M,HOLD FOR OTHER DEPT,0.0,-1
29,White,M,HOLD FOR OTHER DEPT,0.0,-1
34,Black,M,HOLD FOR OTHER DEPT,0.0,-1
34,Black,M,POSSESSION OF FIREARM BY CERTAIN PERSONS,0.0,-1
34,Black,M,HOLD FOR OTHER DEPT,0.0,-1
34,Black,M,HOLD FOR OTHER DEPT,0.0,-1
32,White,M,PUBLIC INTOXICATION,0.0,-1
20,White,M,HOLD FOR OTHER DEPT,0.0,-1
53,White,M,PUBLIC INTOXICATION,200.0,-1
30,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
30,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
29,White,F,HOLD FOR OTHER DEPT,5000.0,224
30,White,M,PUBLIC INTOXICATION,465.0,-1
50,White,M,HOLD FOR OTHER DEPT,0.0,-1
31,White,M,HOLD FOR OTHER DEPT,0.0,-1
29,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
21,Black,F,HOLD FOR OTHER DEPT,0.0,-1
27,White,F,HOLD FOR OTHER DEPT,0.0,-1
29,Black,M,POSSESSION OF FIREARM BY CERTAIN PERSONS,0.0,-1
27,White,M,HOLD FOR OTHER DEPT,270.0,-1
23,White,M,ACCOMPLICE,1500.0,-1
20,White,F,HOLD FOR OTHER DEPT,0.0,-1
20,White,F,HOLD FOR OTHER DEPT,2190.0,-1
23,White,None,HOLD FOR OTHER DEPT,0.0,-1
23,White,None,HOLD FOR OTHER DEPT,0.0,-1
58,White,M,DWI,4595.0,-1
58,White,M,VIOL IMPLIED CONSENT,0.0,-1
32,Black,M,PUBLIC INTOXICATION,0.0,-1
32,Black,M,OTHER MISDEMEANOR CHARGE,0.0,-1
35,White,F,PUBLIC INTOXICATION,200.0,-1
42,White,M,HOLD FOR OTHER DEPT,0.0,-1
29,White,F,HOLD FOR OTHER DEPT,5000.0,-1
58,White,M,PUBLIC INTOXICATION,0.0,-1
32,White,M,POSSESSION OF FIREARM BY CERTAIN PERSONS,0.0,-1
26,White,M,PUBLIC INTOXICATION,200.0,-1
40,White,M,VIOL IMPLIED CONSENT,765.0,-1
40,White,M,DWI,765.0,-1
51,White,M,POSSESSION OF FIREARM BY CERTAIN PERSONS,0.0,-1
41,Black,M,HOLD FOR OTHER DEPT,0.0,-1
49,White,M,PUBLIC INTOXICATION,0.0,-1
30,White,F,ACT 309 TRUSTY,0.0,-1
36,White,M,HOLD FOR OTHER DEPT,1445.0,-1
60,White,M,HOLD FOR OTHER DEPT,10000.0,-1
26,Black,M,PUBLIC INTOXICATION,0.0,-1
32,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
29,White,F,HOLD FOR OTHER DEPT,0.0,-1
35,White,F,HOLD FOR OTHER DEPT,0.0,-1
26,White,M,POSSESSION OF FIREARM BY CERTAIN PERSONS,5000.0,-1
27,White,F,HOLD FOR OTHER DEPT,0.0,-1
39,White,M,HOLD FOR OTHER DEPT,0.0,-1
57,White,M,DWI,0.0,-1
40,White,F,HOLD FOR OTHER DEPT,0.0,-1
40,White,F,HOLD FOR OTHER DEPT,0.0,-1
37,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
39,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
24,Hispanic,F,DWI,1765.0,-1
24,Hispanic,F,VIOL IMPLIED CONSENT,0.0,-1
24,Hispanic,F,EXPIRED DRIVERS LIC,0.0,-1
24,Hispanic,F,HOLD FOR OTHER DEPT,0.0,-1
36,White,M,HOLD FOR OTHER DEPT,0.0,-1
29,White,F,HOLD FOR OTHER DEPT,0.0,-1
35,White,M,HOLD FOR OTHER DEPT,0.0,-1
36,Hispanic,M,POSSESSION OF FIREARM BY CERTAIN PERSONS,25000.0,-1
39,White,M,HOLD FOR OTHER DEPT,0.0,-1
32,Black,M,POSSESSION OF FIREARM BY CERTAIN PERSONS,0.0,-1
32,Black,M,CRIMINAL USE OF PROHIBITED WEAPON,0.0,-1
32,Black,M,HOLD FOR OTHER DEPT,0.0,-1
41,White,F,PUBLIC INTOXICATION,200.0,-1
